week_ending,btc_usd,power_law_trend,power_law_support,btc_vs_power_law_pct,gold_usd_oz,btc_gold_ratio,btc_gold_52w_zscore_pct
2025-05-11,103976.13779895,89701.93864884,32999.49906213,14.76690472,3188.30004883,32.61177938,75.93544241
2025-05-18,106015.68984892,90297.25732330,33218.50456341,16.04800136,3313.50000000,31.99507767,61.27776216
2025-05-25,108914.87655845,90895.82339610,33438.70471577,18.08525752,3294.89990234,33.05559495,81.10934325
2025-06-01,105750.15972443,91497.65075285,33660.10462746,14.47660312,3399.19995117,31.11030867,40.17554478
2025-06-08,105727.73963238,92102.75332221,33882.70942253,13.79624581,3343.69995117,31.61998420,49.68331122
2025-06-15,105512.79743776,92711.14507596,34106.52424091,12.93435556,3408.10009766,30.95941857,35.15496665
2025-06-22,100899.23415196,93322.84002909,34331.55423843,7.80574572,3343.10009766,30.18133804,18.20839939
2025-06-29,108360.90169638,93937.85223988,34557.80458685,14.28339213,3359.69995117,32.25314858,58.23842359
2025-07-06,109180.00554559,94556.19580998,34785.28047387,14.38036247,3321.00000000,32.87564154,67.93871839
2025-07-13,118899.73710783,95177.88488450,35013.98710319,22.25329795,3359.10009766,35.39630664,115.27243798
2025-07-20,117305.68095383,95802.93365209,35243.92969452,20.24898783,3397.60009766,34.52604120,94.16505348
2025-07-27,119438.16423554,96431.35634502,35475.11348361,21.39673613,3295.80004883,36.23950557,124.13852059
2025-08-03,114263.69394769,97063.16723926,35707.54372231,16.31469069,3433.39990234,33.28004229,61.75830536
2025-08-10,119189.19816028,97698.38065459,35941.22567856,19.88271468,3408.30004883,34.97027740,92.53953730
2025-08-17,117601.95223189,98337.01095464,36176.16463646,17.89051694,3388.50000000,34.70619809,83.87249581
2025-08-24,113516.12247440,98979.07254702,36412.36589626,13.70364357,3448.60009766,32.91658043,44.02117212
2025-08-31,108316.44689481,99624.57988335,36649.83477443,8.36480866,3635.50000000,29.79409899,-25.27836974
2025-09-07,111307.78442109,100273.54745941,36888.57660365,10.43972707,3682.00000000,30.23025106,-20.26550582
2025-09-14,115395.93342344,100925.98981516,37128.59673288,13.39816404,3717.80004883,31.03876806,-5.80978915
2025-09-21,115320.85882905,101581.92153487,37369.90052737,12.68527384,3768.10009766,30.60451045,-19.71610915
2025-09-28,112170.00778609,102241.35724717,37612.49336870,9.26793814,3897.50000000,28.77998917,-67.31856709
2025-10-05,123523.76831385,102904.31162515,37856.38065479,18.26340505,4070.50000000,30.34609220,-32.75109950
2025-10-12,115152.91704500,103570.79938646,38101.56779997,10.60055276,4201.60009766,27.40691983,-113.82141833
2025-10-19,108706.66376388,104240.83529337,38348.06023497,4.19491505,4065.39990234,26.73947616,-133.75208712
2025-10-26,114557.10046055,104914.43415284,38595.86340697,8.79282876,4000.69995117,28.63426447,-88.08809701
2025-11-02,110389.16862712,105591.61081666,38844.98277963,4.44330937,3992.89990234,27.64636513,-118.27344042
2025-11-09,104685.54544097,106272.38018148,39095.42383312,-1.50443712,4213.60009766,24.84467985,-187.00368443
2025-11-16,94182.31309965,106956.75718892,39347.19206417,-12.71922094,4082.80004883,23.06806897,-219.23178926
2025-11-23,86872.45466306,107644.75682564,39600.29298605,-21.43955123,4165.20019531,20.85672971,-255.94078961
2025-11-30,90607.70215137,108336.39412344,39854.73212866,-17.87019246,4232.50000000,21.40760831,-226.73543388
2025-12-07,90067.84739947,109031.68415933,40110.51503852,-19.10752740,4224.70019531,21.31934652,-215.37219050
2025-12-14,88096.38261426,109730.64205565,40367.64727881,-21.95971821,4373.89990234,20.14138059,-230.99057710
2025-12-21,88533.43098305,110433.28298008,40626.13442944,-22.10313328,4502.79980469,19.66186258,-226.57860135
2025-12-28,87747.64915488,111139.62214580,40885.98208700,-23.63221963,4341.10009766,20.21322872,-202.34875106
2026-01-04,91359.76368235,111849.67481155,41147.19586488,-20.23506213,4462.50000000,20.47277618,-187.76225715
2026-01-11,90717.20631531,112563.45628170,41409.78139324,-21.57700735,4635.70019531,19.56925653,-195.56071925
2026-01-18,94261.32943133,113280.98190634,41673.74431906,-18.38002726,4837.50000000,19.48554614,-188.16527803
2026-01-25,86445.67059264,114002.26708139,41939.09030618,-27.67022039,5303.60009766,16.29943227,-237.87728171
2026-02-01,76911.05237726,114727.32724863,42205.82503532,-39.99086553,4950.79980469,15.53507623,-234.99629330
2026-02-08,70522.58923933,115456.17789587,42473.95420412,-49.29579726,5098.50000000,13.83202692,-246.36755171
2026-02-15,68629.95997604,116188.83455694,42743.48352717,-52.64875779,5009.50000000,13.69996207,-231.07887762
2026-02-22,67550.02407686,116925.31281184,43014.41873602,-54.86669581,5226.20019531,12.92526531,-227.41336724
2026-03-01,65733.52125979,117665.62828681,43286.76557924,-58.22379311,5134.70019531,12.80182265,-214.63214172
2026-03-08,66202.69787317,118409.79665441,43560.52982245,-58.14302456,5179.10009766,12.78266429,-201.97498997
2026-03-15,72712.14619579,119157.83363358,43835.71724832,-49.39405039,4896.20019531,14.85072981,-162.91552086
2026-03-22,68018.15348159,119909.75498980,44112.33365665,-56.69647856,4552.29980469,14.94149252,-154.26212929
2026-03-29,65966.75239392,120665.57653509,44390.38486436,-60.38720254,4813.10009766,13.70566808,-164.08275122
2026-04-05,68921.80609117,121425.31412813,44669.87670552,-56.63267583,4777.20019531,14.42723840,-147.82896757
2026-04-12,70685.36970193,122188.98367438,44950.81503144,-54.73302761,4823.60009766,14.65406922,-139.30093997
2026-04-19,73905.20410169,122956.60112611,45233.20571061,-50.90482104,4753.00000000,15.54916981,-122.83132138
2026-04-26,78538.77335739,123728.18248251,45517.05462883,-45.44946518,4561.50000000,17.21775148,-97.31061887
2026-05-03,78649.17328930,124503.74378979,45802.36768914,-45.93386679,4694.29980469,16.75418626,-99.77294624
2026-05-10,82256.78113793,125283.30114123,46089.15081195,-42.07317503,4706.70019531,17.47652872,-86.93903563
2026-05-17,77497.69711338,126066.87067730,46377.40993500,-48.65642646,4535.29980469,17.08766795,-88.50073888
2026-05-24,76950.98963164,126854.46858574,46667.15101342,-49.98717918,4448.39990234,17.29857731,-82.41468407
2026-05-31,73599.56074132,127646.11110163,46958.38001978,-55.06226204,4466.89990234,16.47665324,-89.69230237
2026-06-07,63158.25397737,128441.81450748,47251.10294406,-70.98324518,4133.29980469,15.28034669,-101.50548247
2026-06-14,65615.32661075,129241.59513332,47545.32579375,-67.78741773,4381.39990234,14.97588170,-101.55240917
2026-06-21,63365.43689509,130045.46935681,47841.05459386,-71.89656002,4008.80004883,15.80658454,-87.11550988
2026-06-28,59516.67365313,130853.45360328,48138.29538693,-78.78215195,4082.39990234,14.57884457,-99.59933782
2026-07-05,63619.88104150,131665.56434585,48437.05423307,-72.73390877,4082.39990234,15.58394145,-82.91047648
2026-07-12,63752.27165693,132481.81810550,48737.33721003,-73.14405969,4051.80004883,15.73430843,-77.97377037
2026-07-19,64653.04974576,133302.23145117,49039.15041316,-72.35836898,4151.89990234,15.57191919,-77.32246283
2026-07-26,65328.78912186,134126.82099984,49342.49995552,-71.93529639,4036.30004883,16.18531535,-65.90595800
2026-08-02,63445.68296581,134955.60341661,49647.39196786,-75.47617073,4305.20019531,14.73698785,-84.76607118
2026-08-09,64864.92728930,135788.59541479,49953.83259865,-73.87921648,4467.50000000,14.51928982,-85.94810380
2026-08-16,62818.41121070,136625.81375600,50261.82801415,-77.69977000,4545.29980469,13.82052096,-95.53245744
2026-08-23,77593.02802911,137467.27525024,50571.38439842,-57.19083124,4653.29980469,16.67483964,-43.84178888
2026-08-30,77689.19060695,138312.99675598,50882.50795334,-57.68030787,4414.60009766,17.59823968,-23.91341421
2026-09-06,80319.97313806,139162.99518026,51195.20489866,-54.96275518,4460.70019531,18.00613572,-12.49208005
2026-09-13,76759.25856539,140017.28747874,51509.48147202,-60.10918850,4387.50000000,17.49498771,-18.46507797
2026-09-20,81262.34555074,140875.89065586,51825.34392901,-55.01965397,4424.89990234,18.36478730,4.74104920
